InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
C555355,84755,POPIO Tempered Glass Screen Protector For Samsung Gear S3 Frontier Smart Watch (Pack of 2) Edge to Edge Full Screen Coverage (Transparent),1,02-06-2011 13:27,135,15841.0,United Kingdom
568054,22099,Acnos Analogue Women's Watch - Pack of 4,6,23-09-2011 12:50,399,16978.0,United Kingdom
572225,22502,Piraso Times - Combo Set of 3 Watches for Boy's & Men's- PW3-20,1,21-10-2011 13:50,499,13157.0,United Kingdom
536569,35970,Sonata Digital Grey Dial Men's Watch -NK7982PP04,2,01-12-2010 15:35,399,16274.0,United Kingdom
556529,21873,Skyloft Analog Black Dial Women's Watch - J49,1,13-06-2011 11:41,395,12714.0,France
556809,23155,Night Watch: (Discworld Novel 29) (Discworld Novels),3,14-06-2011 16:48,315,17179.0,United Kingdom
571315,48194,Watch City Jay Enterprise Analogue Multicolour Dial Girl's and Women's Watch -Combo of 2,12,17-10-2011 10:47,270,16542.0,United Kingdom
543027,22424,PZOZ Analogue White Dial Watch for Women,10,02-02-2011 14:51,149,12414.0,Austria
544934,22444,The Blind Watchmaker: Why the Evidence of Evolution Reveals a Universe Without Design,1,25-02-2011 09:01,0,13345.0,United Kingdom
570240,22782,Bhakti Fashion Shunya Analogue Black Dial Prizm Glass Girl's Watch,1,09-10-2011 15:17,179,13212.0,United Kingdom
545709,23503,"Howdy Stylish Brown Stainless Steel,Date Watch for Women & Girls",1,07-03-2011 09:49,277,12708.0,Germany
C537398,23284,"Sheomy New Arrival Special Collection Black Color Unisex Silicone Rubber Touch Screen Digital Watch LED Band Wrist Watch with Sunglasses Combo Ideal for Boys, Girls, Men, Women",1,06-12-2010 14:22,699,15426.0,United Kingdom
543462,21915,SYGA Wrist Watch Storage Box Display Case Organizer of Faux Leather Finish with Glass Window 6 Slot 30x8x11 cm,1,08-02-2011 13:39,480,17655.0,United Kingdom
580515,84879,Sonata Analog Blue Dial Women's Watch -NJ8989PP04C,24,04-12-2011 14:09,425,17750.0,United Kingdom
551860,22111,"Celrax M3 Smart Band Fitness Tracker Watch Heart Rate with Activity Tracker Waterproof Body Functions Like Steps Counter, Calorie Counter, Blood Pressure, Heart Rate Monitor OLED Touchscreen",4,04-05-2011 15:41,799,15508.0,United Kingdom
